id,imdb_id,poster_path,title,movie_title,tag
367882 ,tt5034276,/2M5m0Qbaj5bvEmbGZtKBZXnZsI2.jpg,the phone,The Phone,"the phone, thriller action mysteri,a magnet field anomali allow a man to phone back into the past to hi wife, who wa murder year ago. but to save her, he must identifi the killer now and warn her until the anomali disappears., none, "
321751 ,tt3577624,/izB9659XL9DILOg6StF6mEWAGWx.jpg,a perfect day,A Perfect Day,"a perfect day, comedi drama,film about a group of aid worker tri to resolv a crisi in an arm conflict zone in the balkans., none, roadmovi"
333886 ,tt4192740,/ajMrf6AZypiFjOssQCPdRcFisHw.jpg,lemonad,Lemonade,"lemonad, drama comedi,so begin an entertain road stori where we wit two brother with differ cultur backgrounds, who don't even know each other, have similarities, differ and even their fights., none, "
320349 ,tt4126312,/26FavHroAgCvmaEOgI8rWymrdQn.jpg,"3 ½ minutes, 10 bullet","3 ½ Minutes, 10 Bullets","3 ½ minutes, 10 bullet, thriller documentari,black friday, the day after thanksgiv novemb 2012, four boy in a red suv pull into a ga station after spend time at the mall buy sneaker and talk to girls. with music blaring, one boy exit the car and enter the store, a quick stop for a soda and a pack of gum. a man and a woman pull up next to the boy in the station, make a stop for a bottl of wine. the woman enter the store and an argument break out when the driver of the second car ask the boy to turn the music down. 3½ minut and ten bullet later, one of the boy is dead. 3½ minut dissect the aftermath of thi fatal encounter., none, polic shoot tension"
352327 ,tt2226630,/3oBlXxB3DWk8rpTol4TcKA4rLZU.jpg,after word,After Words,"after word, drama,a librarian face a mid-lif crisi travel to costa rica., none, drama"
300666 ,tt2950052,/eKTYqMWfCfyaAAOVMSJIAaUcFyj.jpg,bravetown,Bravetown,"bravetown, drama music,after an accident drug overdose, a talent teenag dj goe to live with hi estrang father in a small armi town, where he get to the bottom of hi own pain and learn empathi for others., none, fathersonrelationship smalltown danc music grief teenag u.s.militari dj teendrama"
336806 ,tt4150494,/c1UbrQga4LZGCO2o0BQmbxbnbbR.jpg,the here after,The Here After,"the here after, drama,when john return home to hi father after serv time in prison, he is look forward to start hi life afresh. however, in the local commun hi crime is neither forgotten nor forgiven., none, "
335869 ,tt3334212,/3unjrWxm8jtmsPGc91S06hX0BWe.jpg,thi isn't funni,This Isn't Funny,"thi isn't funni, comedi drama romanc,meet the right person at the wrong time can be the best thing that ever happen to you., right person. wrong time., malefemalerelationship relationship"
369230 ,tt3734678,/q5YKAPMtYvL3yH8lNcK3BW8lAmU.jpg,them who?,Them who?,"them who?, comedi,david' life is chang forev after hi meet with marcello, a clever con man., none, "
324259 ,tt4161932,/r4NMijtgAuhZDZIylGHNDF9x5nZ.jpg,princ,Prince,"princ, comedi drama,a troubl teenag attempt to conquer the girl he' in love with, who seem out of reach. he' lure into crimin activ and becom alien from famili and friends., none, youthgang streetlif"
318373 ,tt3399042,/eoeZBw7TKh69aKPryIvR07Ks4dW.jpg,young tiger,Young Tiger,"young tiger, drama,bébé tigr is many, a 17-year-old indian boy who ha been live in franc for two years. a teenag like ani other, he divid hi time between school, friends, and hi girlfriend. but the pressur place on him by hi parent in india forc him to put hi own life at risk..., none, "
334527 ,tt3687310,/wU5TfsKFGoG16s6ACrDPtLgK74n.jpg,crimin activ,Criminal Activities,"crimin activ, thriller crime drama,four young men make a riski invest togeth that put them in troubl with the mob., leav the crime to the crimin, mobster moneyproblem borrow troubl classmat invest bűnösutakon"
356898 ,tt4819804,/jXd8B5x3PNtX6wvwH3SMBbiwoYe.jpg,hong kong trilogy: preschool preoccupi preposter,Hong Kong Trilogy: Preschooled Preoccupied Preposterous,"hong kong trilogy: preschool preoccupi preposter, drama,a stori of hong kong told by three gener of real people: 'preschooled' children, 'preoccupied' young people, and 'preposterous' senior citizens., none, "
346755 ,tt4817256,/dGGbqW0gX7rw10QbD9vFipos49F.jpg,the red spider,The Red Spider,"the red spider, thriller,karol, an ordinari young man, run into a much older man, whom he believ to be a red spider, the terrifi serial killer, prowl the street of cracow in 1960s. karol becom obsess with the man and spi on him., none, legend murder"
343880 ,tt3168808,/1oD2FUvNJN6SEmkNybKsEZj9APh.jpg,a murder in the park,A Murder in the Park,"a murder in the park, documentari,documentari filmmak assert that anthoni porter - a former death-row inmat who wa spare the death penalti thank to the effort of a colleg journal program - wa actual guilty, and an innoc man wa sent to prison., none, "
336222 ,tt3296658,/raOBs0LDaMix0g8sGFtYxwYx6JQ.jpg,ram,Rams,"ram, drama,in a seclud valley in iceland, gummi and kiddi live side by side, tend to their sheep. their ancestr sheep-stock is consid one of the country’ best and the two brother are repeatedli award for their prize ram who carri an ancient lineage. although they share the land and a way of life, gummi and kiddi have not spoken to each other in four decades. when a lethal diseas suddenli infect kiddi’ sheep, the entir valley come under threat. the author decid to cull all the anim in the area to contain the outbreak. but gummi and kiddi don’t give up so easili – and each brother tri to stave off the disast in hi own fashion: kiddi by use hi rifl and gummi by use hi wits., thi winter get sheepish, sheep iceland ram"
364089 ,tt5087554,/riW08YARF6XLQQej2gJsv9ekK1Z.jpg,anthoni jeselnik: thought and prayer,Anthony Jeselnik: Thoughts and Prayers,"anthoni jeselnik: thought and prayer, comedi,there' no subject too dark as the comedian skewer taboo and riff on nation tragedi befor pull back the curtain on hi provoc style., none, stand-upcomedi"
363810 ,tt5045592,/ee3JkOq2KNFAqG0MusiCMSrUfdm.jpg,the leisur class,The Leisure Class,"the leisur class, tvmovi comedi,a man attempt to marri into a wealthi family., for better or worse. much, much worse., "
353285 ,tt4893244,/c6nYJMS5ZOaZhsAhZp9bOTzeaeU.jpg,taikon,Taikon,"taikon, ,she ha been call the martin luther king of sweden. thi documentari about katarina taikon depict one of our most belov children' literatur writer and human right champions, as well as the sweden she fought against, with, and for., none, "
323679 ,tt3275216,/vSeule8U5fx0GtU1EicdvnQoVFq.jpg,manson famili vacat,Manson Family Vacation,"manson famili vacat, mysteri comedi drama,the stori of two brothers: one who’ devot to hi family, the other who’ obsess with the manson family., nick is a devot famili man. hi brother is devot to the family., cult crimescen characterstudi brother"
257088 ,tt2058673,/4zfbf70df2ySChbsIEjhAC9oXJ1.jpg,point break,Point Break,"point break, action crime thriller,a young undercov fbi agent infiltr a gang of thiev who share a common interest in extrem sports. a remak of the 1991 film, ""point break""., the onli law that matter is graviti, undercov undercoverag extremesport fbiagent 3d"
348060 ,tt4232610,/gzEh4ypBWEF89uce6LMPdNX3p3y.jpg,antigang,Antigang,"antigang, action drama,a french polic unit that tri to stop a group of criminals., good cops. bad attitude., diehardscenario"
310491 ,tt3407428,/xumpsTawO4GKnVzgUdNdmMEImxW.jpg,glassland,Glassland,"glassland, drama,in a desper attempt to reunit hi broken family, a young taxi driver becom entangl in the crimin underworld., none, dysfunctionalfamili alcoholproblem"
291290 ,tt3236976,/ka7p6xqVbJdc1yAc65NBmPR0pJD.jpg,submerg,Submerged,"submerg, thriller drama,a limo ride turn hellish as sever kidnapp set their sight on the young peopl inside., you can't scream and hold your breath at the same time., "
352197 ,tt4935446,/l2U8Sw9iIwi0moTXIJFTNw0BXWU.jpg,heart of a dog,Heart of a Dog,"heart of a dog, documentari drama,lyric and power person essay film that reflect on the death of her husband lou reed, her mother, her belov dog, and such divers subject as famili memories, surveillance, and buddhist teachings., what do you see when you close your eyes?, womandirector"
339274 ,tt3148502,/8Ktf15qGVFYQ6CdBtBgCDM96UMC.jpg,tamasha,Tamasha,"tamasha, comedi drama romanc,tamasha is about the journey of someon who ha lost hi edg in tri to behav accord to social accept convent of the society. the film is base on the central theme of abras and loss of self that happen in an attempt to fit in oneself back., whi alway the same story?, storytel nonlineartimelin"
336691 ,tt3300442,/gmwcX7Sr8r76MsguqV2C7sEJWE7.jpg,patern leav,Paternity Leave,"patern leav, comedi romanc,four year into hi first stabl relationship, a man find out that he is pregnant with hi partner' baby., none, gay babi gayrelationship gayinterest gayleadcharact longtermrelationship malepregn pregnantman"
368330 ,tt5190958,/j7F68iJE341rIYwEl4m21KCWfkQ.jpg,katyar kaljat ghusali,Katyar Kaljat Ghusali,"katyar kaljat ghusali, music,katyar kaljat ghusli is a 2015 marathi film base on a play by the same name. direct by subodh bhave, the film star sachin pilgaonkar, shankar mahadevan, and subodh bhave in lead roles. the film mark the act debut for mahadevan and directori debut for bhave. the origin play premier in 1967 in mumbai, where hindustani classic vocalist vasantrao deshpand play one of the protagonists. in 2010, the play wa relaunch with protagonist essay by rahul deshpande, grandson of vasantrao deshpand and singer mahesh kale. the film' music is compos by shankar–ehsaan–loy, and retain some of the song from the origin play compos by jitendra abhisheki., a dagger through the heart, "
333696 ,tt3822818,/eQhfNj3X8VImhH5NXVGRuDPnAXz.jpg,nake among wolv,Naked Among Wolves,"nake among wolv, drama histori war,nake among wolv (german: nackt unter wölfen) is a german drama film direct by philipp kadelbach in 2015. it is base on the novel of the same name by bruno apitz, which wa publish in 1958 by the east german publish house. it wa creat for television, it is the third film version of the literari text. the film take place in the year 1944 and 1945 toward the end of world war ii in the buchenwald concentr camp., none, germani adolfhitl war kzbuchenwald"
355020 ,tt4908644,/tIfw9XIYnP0oygZgwPScK421yHW.jpg,winter on fire: ukraine' fight for freedom,Winter on Fire: Ukraine's Fight for Freedom,"winter on fire: ukraine' fight for freedom, documentari,a documentari on the unrest in ukrain dure 2013 and 2014, as student demonstr support european integr grew into a violent revolut call for the resign of presid viktor f. yanukovich., the next gener of revolut, revolut"
353464 ,tt4934950,/vye2RxyxXKeTIJBSHo0HkvFuTCR.jpg,talvar,Talvar,"talvar, thriller drama mysteri,dramat of the notori ""noida doubl murder case"", which set off a media frenzi around the world in 2008., none, womandirector"
341895 ,tt4679210,/niJaVRslEnhtJicWA32fUnWq9Fj.jpg,premam,Premam,"premam, comedi music romanc,three stage in george' life, and three girl he encount in each stage., love, danc bridg love teacher tragiclov teenagelov butterfli tamil malayalam collegelov"
345575 ,tt3280150,/lkFqzQSLOl49i9LjR42BVmHok5B.jpg,the saboteur,The Saboteurs,"the saboteur, ,the stori about the heavi water war unfold dure the prolouge, erupt and the end of the second world war. we follow the stori of the the key personnel in the race of who develop the atom bomb first., with a nuclear weapon hitler would have won the war, miniseri"
349158 ,tt4450396,/cVpZRoxsuaJDPXsRv4H5LoD8c26.jpg,my littl pony: equestria girl - friendship game,My Little Pony: Equestria Girls - Friendship Games,"my littl pony: equestria girl - friendship game, anim music,canterlot high meet it rival school, crystal prep academy, in a competit that’ a long-stand tradit – the friendship games. sunset shimmer is task with keep magic out of the game to avoid the appear of improprieti while she and her friend compet against crystal prep’ top student led by someon with an equal amount of interest in equestrian magic – thi world’ twilight sparkle., none, friendship highschool sequel equestriagirl"
171277 ,tt2363449,/pzTtfN1srzSqWZFvPneV68la5lO.jpg,the hous across the street,The House Across the Street,"the hous across the street, horror thriller,ami ha move east from kansas, determin to start a new life. she think she ha found the perfect small quiet town, a great neighborhood on a quiet street. as she move into her brand new apartment, eager to start a dream job, happi to befriend her neighbors, she find out that not everyth is as it seems, especi at the hous across the street., none, "
369165 ,tt5161392,/gUB5aVYp5xh3tTDJd2XVWcqgaHM.jpg,the tie that bind,The Ties That Bind,"the tie that bind, documentari music,employ an intim interview style, grammy- and emmy®-win filmmak thom zimni showcas bruce springsteen’ first-person take on hi write process. offer an in-depth discuss on the origin of key track from hi first doubl album, the river, springsteen share how they were developed, from the notebook page to the studio to, most viscerally, the concert stage. interspers throughout the interview are hi acoust version of sever defin track from the river, includ “two hearts,” “the river,” “independ day,” “hungri heart,” “point blank” and “wreck on the highway.”, a rare glimps into bruce springsteen' groundbreak album, the river, theriv"
336884 ,tt2664880,/yl6pMZWq1tZirxDXeKqagdpbc3m.jpg,dark wood ii,Dark Woods II,"dark wood ii, horror,an old sanatorium is deterior in an isol forest in the mountains. the elderli janitor is still live there to ensur that no one access the danger building. five contract worker have taken on the task of track the huge build for hazard wast befor it' demolished. over 300 room and kilometr of pipelin have to be screen in three days. they realiz that the job is more than a search for asbesto and mercuri when they encount the building' frighten past. water is gush from the old pipes, and bring the work to a halt. an attempt to close the water intak lead them to the dark cellar, where they discov the horribl secret from the sanatorium past. you can demolish a building, but never remov the past., they can demolish a building, but never remov the past., "
339751 ,tt3748512,/bJ6AcDLnagKDH6FTgMr5vZFS9lx.jpg,hitchcock/truffaut,Hitchcock/Truffaut,"hitchcock/truffaut, documentari,filmmak discuss how francoi truffaut' 1966 book ""cinema accord to hitchcock"" influenc their work., none, "
299687 ,tt2304933,/cgxEscv6TQRK6a514FwuJOjcqQ5.jpg,the 5th wave,The 5th Wave,"the 5th wave, adventur sciencefict,16-year-old cassi sullivan tri to surviv in a world devast by the wave of an alien invas that ha alreadi decim the popul and knock mankind back to the stone age., protect your own, basedonnovel dystopia alien alieninvas humansubjug environmentaldisast basedonyoungadultnovel"
364067 ,tt4537842,/3CMBgEte4pEapn2deugsfz2hjAL.jpg,a veri murray christma,A Very Murray Christmas,"a veri murray christma, comedi music,bill murray worri no one will show up to hi tv show due to a massiv snowstorm in new york city. through luck and perseverance, guest arriv at gotham’ carlyl hotel to help him — danc and sing in holiday spirit., we wish you a murray christmas., womandirector christma"
321666 ,tt3685622,/fU4Air3f5YbSfnOAXDrtd8bsAAY.jpg,600 mile,600 Miles,"600 mile, thriller drama,arnulfo rubio smuggl weapon from arizona to mexico for a drug cartel, but he is be investig by agent harris. when agent harri blow hi covers, he and arnulfo end up in a journey where he will be the hostag of thi young criminal., danger know no border, "
307103 ,tt3433632,/h4IU1VPMj2g4WkeiF1Nm8dFxCBM.jpg,serial killer 1,Serial Killer 1,"serial killer 1, drama crime,the hunt, captur and trial of guy georges, one of france' most notori serial killer., none, "
326874 ,tt2094872,/yjjyWEP8y1UcVJswmBTdffOuHbP.jpg,l'art de la fugu,L'Art de la fugue,"l'art de la fugu, comedi,none, none, "
341744 ,tt3754940,/mmDytZQ7xBVgq0pvQjq8cFN3JOr.jpg,truman,Truman,"truman, comedi drama,when julián receiv an unexpect visit in madrid from hi lifelong friend tomás, who now live in canada, the encount is bittersweet. thi reunion, their first meet in mani years, may also be their last. diagnos with termin cancer, julián is focus on put hi affair in order, while tomá is still grasp at hope. for four intens days, the two men, accompani by julián' faith dog, truman, tour the citi share emotional, hilari and surpris moments. full of laughter and sadness, and led by brilliant perform by ricardo darin and javier cámara, truman is a wonder touch film on how we say goodbye., a comedi about life, madrid cancer dog"
353311 ,tt4718770,/hMhW9rWneDRI8u3Osjyju2Pd0o3.jpg,the wiz live!,The Wiz Live!,"the wiz live!, music,nbc embark on it latest music holiday tradition: a 3-hour live event product of the groundbreak broadway show that brought oz to life in a funki sing-along journey down the yellow brick road. winner of 7 toni awards, includ best musical, the origin massiv broadway hit spawn a featur film star diana ross and michael jackson. now, a tony-win creativ team, the imagin cirqu du soleil theatric and a divers cast of showstopp creat an eye-pop new take unlik anyth ever seen. from execut produc craig zadan and neil meron come an adventur of stun spectacl and toe-tap music., none, music livetelevis"
298026 ,tt3081268,/nIKP1UBA3VILrdgUNx7TwXaZdvG.jpg,reaper,Reaper,"reaper, sciencefict crime horror,crimin and a beauti but cun hitchhik must battl a supernatur forc known as the reaper., death to the wick, hotel monster antihero drugdeal seduct night knife psychopath sin femmefatal decept murder repent haunt caretak money punish blood hitchhik slasher electr trucker supernaturalpow hauntedhotel"
345637 ,tt4661600,/aeMD1WFSS2BdtM47UDVoIgrpLQ9.jpg,sanjay' super team,Sanjay's Super Team,"sanjay' super team, anim,sanjay' super team follow the daydream of a young indian boy, bore with hi father' religi meditation, who imagin ""a kind of ancient, hindu version of the avengers, with the god appear like superheros., none, fathersonrelationship indianlead"
336882 ,tt3616916,/e7A8VcSkZbOWUFguVf8a5D70wFV.jpg,the wave,The Wave,"the wave, action drama thriller,base on the fact that mountain parti åkneset, locat in the geirang fjord in norway, one day will race out and creat a violent tsunami of over 80 meter that will crush everyth in it path befor it hit land in geiranger. a geologist get caught in the middl of it and a race against time begins., it wa onli a matter of time., hotel norway fjord tsunami disast underwat familyinperil avalanch newjob disastermovi bombshelt"
333555 ,tt3430416,/dCrm4Xd4KA6hHhTmPJlFCPLMB9Q.jpg,schneider vs. bax,Schneider vs. Bax,"schneider vs. bax, comedi thriller,on hi birthday, a hitman reluctantli take on the easi task of kill a writer, onli to find the job a lot more difficult than expected., none, birthday hitman writer criminalmastermind"
315868 ,tt4035268,/4taNe1Y6WGVIV2OrnIbT1fsVn8T.jpg,cosmo,Cosmos,"cosmo, drama,two young men seek the solitud of the country; their peac is disturb when a set of random occurr suggest to their suscept mind a pattern with sinist meanings., none, "
334028 ,tt3698558,/7ydJbmjBF40Fu02sTCywUwmsWKm.jpg,some kind of hate,Some Kind Of Hate,"some kind of hate, horror,when a troubl teen is subject to sever bullying, he accident conjur the veng ghost of moira karp. onc a teenag girl push to suicide, moira is now an unstopp forc on a mission of gruesom retribution. but when she goe to far, he must prevent her from spiral out of control in thi passion and vividli violent supernatur thriller., none, suicid bulli reveng"
325039 ,tt2947556,/sXnsmcCHPm7ErVjhipauPz55vlM.jpg,ladi of csejt,Lady of Csejte,"ladi of csejt, drama thriller horror,base on a stori of countess bathory, a serial killer in 16th centuri transylvania who supposedli kill hundr of children., none, "
361042 ,tt4472596,/d6BquXFnldylPRMfOqR4StIGiLG.jpg,the hollow,The Hollow,"the hollow, horror tvmovi,it' halloween eve on shelter island, and the small town is prepar for a killer storm. but the dark cloud gather over the island are bring with them a curs one-hundr year in waiting. as the wood give birth to an ungodli and insati creatur of fire, bones, and earth, three sister must scrambl to stay aliv through the long dark night of the hollow. for it' not someth you can kill. it' onli someth you can tri and survive., you cannot kill it, you can onli surviv it, monster island halloween curs storm witchburn witch"
353257 ,tt3630556,/a85LUngavjf2bdv45Zp1J1bwas8.jpg,earthfal,Earthfall,"earthfal, action sciencefict,as a rogu planet roar through our solar system, it act as an intergalact magnet that pull earth in it wake. meteor destroy major cities. fire and ice storm engulf the land. casualti are in the millions. and as the situat grow even worse, steve lannon is determin to reunit with hi wife and teenag daughter. but when they stumbl into a secret govern installation, they'll uncov a nuclear mission that will either blast our planet back into orbit or guarante front row seat to the end of the world., the world will never be the same., dystopia tvmovi"
340275 ,tt4594834,/qiHhMWmK7V1h7U36M7aaFP2UoDS.jpg,chi-raq,Chi-Raq,"chi-raq, music drama crime comedi,a modern day adapt of the ancient greek play lysistrata by aristophanes, set against the backdrop of gang violenc in chicago., no peace. no piece., chicago"
348150 ,tt5145828,/f0kbpa1QVwiiVaufYMC4QQqwuId.jpg,jim henson’ turkey hollow,Jim Henson’s Turkey Hollow,"jim henson’ turkey hollow, tvmovi comedi,jim henson’ turkey hollow follow a famili who goe on a hunt for a bigfoot-lik creatur call the howl hoodoo dure a visit to the hous of their kooki aunt (play by last man on earth’ mari steenburgen). the howl hoodoo itself is difficult to find, but they come across some other monster in the wood that they didn’t even know they were look for., none, "
331836 ,tt4400058,/7fvLgXBKHniekjucoI9hnR1ug5L.jpg,babysit 2,Babysitting 2,"babysit 2, comedi,franck and hi girlfriend sonya, plu some of their friend go on holiday in brazil. franck, hi friends, two girl and sonya' grandmoth leav to visit a cave, but everyth goe wrong and their crazi adventur begin., none, "
366548 ,tt5148864,/xCG0y2YjXjlVLIBfhlkK1XciviI.jpg,le dissocié,Les Dissociés,"le dissocié, comedi,none, none, bodyexchang"
351694 ,tt4644382,/lTaRCichc1Ogg63ZMbf6bVxVypk.jpg,monkey king: hero is back,Monkey King: Hero Is Back,"monkey king: hero is back, fantasi anim comedi,the all-pow monkey king onc roam freeli between heaven and earth, but after anger the gods, he wa imprison within an ice cage deep within the mountains. 500 year later, monster attack a small villag and a child flee to the mountains. unknowingly, the child releas the monkey king from hi curse. with the help and encourag from thi special child, monkey king save the villag from the evil monsters., monkey king hero is back, "
300693 ,tt3859076,/hoo3H8jL6mQNMPIRvUlNXWDFORS.jpg,truth,Truth,"truth, drama,a behind-the-scen look at news anchor dan rather dure hi final day at c.b.s. new when he broadcast a damag report about how presid bush reli on privileg and famili connect to avoid fight in the vietnam war., none, document biographi tvreport presidentialelect politicalscand"
218275 ,tt1445208,/mLuGPnbxAYcYmESB4pS9VYNlRMe.jpg,the letter,The Letters,"the letter, drama,mother teresa, recipi of the nobel peac prize, is consid one of the greatest humanitarian of modern times. her selfless commit chang hearts, live and inspir million throughout the world. the letters, as told through person letter she wrote over the last 40 year of her life, reveal a troubl and vulner women who grew to feel an isol and an abandon by god. the stori is told from the point of view of a vatican priest charg with the task of investig act and event follow her death. he recount her life’ work, her polit oppression, her religi zeal and her unbreak spirit. written and direct by william riead, the letter star the acclaim four-tim bafta nomin british actress juliet stevenson as mother theresa in a transform perform that span over 50 years, academi award nomine max van sydow and golden globe nomine rutger hauer., none, letter letter madreteresa"
323656 ,tt3291148,/cGXPHBPRWKDxy0yzRsZ1RqWPsrp.jpg,just jim,Just Jim,"just jim, comedi,in a small welsh town where peopl talk to themselv we meet jim, a lone teenag who is given the chanc to increas hi popular when a cool american kid move in next door. written and direct by craig roberts, who also play the lead role., none, wale teenag"
354072 ,tt4967094,/pCBczHGxnX1SjDO6BiT0uIrQaRs.jpg,our time,Our Times,"our time, romanc drama,offic worker truli lin goe on a journey through her memories. 20 year ago, she had a crush on the most popular guy in school. taiyu, a ruffian and a bully, is in love with the campu belle. truli team up with taiyu to tear the golden coupl apart and help each other to get the one they love., none, romanc school teenag youth"
339562 ,tt4788638,/cwXdTVEztxdreejmpp0g896OI2i.jpg,to the fore,To the Fore,"to the fore, romanc action drama,a young man chase hi dream of becom a pro cyclist and is met with challenges., attitud is everything., train sport cycl"
318846 ,tt1596363,/p11Ftd4VposrAzthkhF53ifYZRl.jpg,the big short,The Big Short,"the big short, comedi drama,the men who made million from a global econom meltdown., thi is a true story., bank fraud biographi wallstreet financ basedontruestori animatedsequ breakingthefourthwal loan financialcrisi realest mortgag"
321621 ,tt4076980,/6r0G4mjrHY5pOQM3DBia7zPhufS.jpg,the throwaway,The Throwaways,"the throwaway, action thriller fantasi,notori hacker drew reynold is captur by the cia and given a proposit - work for them or spend the rest of hi life in prison. agre on the condit that he can form hi own team, he put togeth a group of ""throwaways"" - the peopl deem expend and seemingli the worst in the organization., the best last resort, hacker"
333088 ,tt4270878,/mKKNVvwUML57UlC0wKZBieSrINy.jpg,applesauc,Applesauce,"applesauc, comedi,everi tuesday night, radio talk show host stevi brick invit hi listen to call in and share their stories. when one night he ask peopl to share the worst thing they’v ever done, high school teacher ron welz can't resist. big mistake—what he reveal set off a chain of hilari uncontrol event advers affect hi marriag and anoth couple. and when someon start send him bodi parts, hi life realli begin to fall apart. who is torment him? an insol high school student? hi best friend? hi wife? there are over eight million peopl in the nake city, and everyone' a suspect., what' the worst thing you'v ever done?, "
340816 ,tt3703148,/cjclP7PpxTS1RCO1P6sETPxf820.jpg,christma eve,Christmas Eve,"christma eve, romanc comedi,hilarity, romance, and transcend prevail after a power outag trap six differ group of new yorker insid elev on christma eve., they'll be home for christmas...if onli in their dreams., photograph surgeon orchestra doctor caraccid poweroutag stuckinelev elev christma"
333968 ,tt4370256,/quxMhpWkxIvZ3kea8XVSpJQvjYN.jpg,how to win at checker (everi time),How to Win at Checkers (Every Time),"how to win at checker (everi time), drama,the poor outli district of bangkok are a world where you grow up veri quickly. after both their parent die, 11-year-old oat, hi littl sister and hi older brother ek move in with their aunt. ek work in a bar for male prostitut and transvestites. hi relationship with jai, the son of rich parents, began when he wa still at school. their uneven love for one anoth is put to the test when the day of the annual conscript arrives; thi is when a lotteri decid who must do militari servic and who can stay at home. young oat steal money from the local mafia boss in order to buy their belov brother and famili breadwinn out of the army. hi action have dramat and traumat consequences. told from the younger brother' point of view, the film take a refreshingli unadorn and imparti look at an essenti love environ where social condit are govern by venality, corrupt and fals ideals., even if someon els ha to lose..., gay brotherbrotherrelationship brothersisterrelationship bangkok thailand betray homosexu comingofag siblingsrel thaimilitari draftday"
347969 ,tt2479478,/k77xcsBtZMq9zIlTVQV7UBemzXD.jpg,the ridicul 6,The Ridiculous 6,"the ridicul 6, comedi western,when hi long-lost outlaw father returns, tommi ""white knife"" stockburn goe on an adventure-fil journey across the old west with hi five brothers., none, wildwest"
338930 ,tt4881242,/s0j5W0D0BjNKqNcENp0QXoSZFYh.jpg,loham,Loham,"loham, action thriller,2015 malayalam thriller film written and direct by ranjith. it featur mohanl as raju and andrea jeremiah as jayanthi in lead role along with ajmal ameer, siddique, mythili, tini tom, vijayaraghavan, renji panick and v. k. prakash in signific roles. the film is produc by antoni perumbavoor under the banner aashirvad cinemas., the yellow metal, gold gun taxidriv coffin transform investig smuggl flight murder fakeident malayalam missinghusband"
332827 ,tt4553712,/b7MOd7EYnUlKGw1gEVINe9ssiAY.jpg,ennum eppozhum,Ennum Eppozhum,"ennum eppozhum, drama famili,vineeth, a senior reporter, tri to interview deepa, a junior famili court lawyer for the new edit of a magazine. however, the interview seem imposs due to deepa' hectic schedule., none, photograph interview lawyer divorc malayalam"
347497 ,tt2880448,/dNelBKSXgnp0frpF27EfZnoFOml.jpg,chao on the bridg,Chaos on the Bridge,"chao on the bridg, tvmovi documentari sciencefict,canadian act legend william shatner take viewer insid the creation of star trek: the next generation, the bold attempt in 1986 to recreat the success of the origin televis series, in which shatner play captain jame t. kirk., the untold stori behind an icon sci-fi franchis, behindthescen spaceopera"
367735 ,tt5069564,/e2iI3MqsjL87DM93OJGTIwGeAUw.jpg,john mulaney: the comeback kid,John Mulaney: The Comeback Kid,"john mulaney: the comeback kid, comedi,arm with boyish charm and a sharp wit, the former ""snl"" writer offer sli take on marriage, hi beef with babi and the time he met bill clinton., none, stand-upcomedi"
371818 ,tt4508712,/xArWadsblKRYTltuVEZvUTKYkaa.jpg,ouzeri tsitsani,Ouzeri Tsitsanis,"ouzeri tsitsani, drama music war,dure world war ii in greece, under the submiss of germans, one christian, giorgos, fall in love with a jewish, estrea, someth complet forbidden. can they and their famili overcom all the obstacles, along with racial discrimin and hardship? the stori mainli take place in an ouzeria, in which tsitsani works, one of the greatest greek composer, librettist and singer in the 20th century., none, holocaust worldwarii music"
367551 ,tt4733536,/cbpv3Ocs772JVRLT6xlRJsiPwFp.jpg,american hero,American Hero,"american hero, action comedi sciencefict,melvin, a reluct hero who is far from super, ha been suppress hi telekinet power for year with booze, drugs, and women. in the process, he ha fail at practic everything, most of all as a parent to hi son. after a brush with death, melvin decid to use hi power for good and clean up the street of new orlean with the help of hi best friend/definitely-not-a-sidekick, lucille. for a man who can do the impossible, it might be a fight even he can’t win., from zero to superhero, "
324291 ,tt3591436,/fIo5zzgo5ea0AqDzOdeyE29PwDr.jpg,night owl,Night Owls,"night owl, drama comedi,after workahol kevin ha a drunken one night stand with the beauti train-wreck madeline, he' horrifi to discov that she' actual hi boss' jilt ex-mistress. when she take a bottl of sleep pills, kevin is forc to keep her awake... and over the cours of the night the two begin to fall for each other., none, "
332179 ,tt3542188,/rMroADHnbZ20M1m0wVP2spq39bK.jpg,april 9th,April 9th,"april 9th, drama war,in the earli morn of april 9th 1940 the danish armi is alerted. the german have cross the border; denmark is at war against europe' strongest army. in southern jutland danish bicycle- and motorcycl compani are order out, to against all odds, hold back the forc until the danish reinforc can be mobilized. in the fatal hours, we follow second lieuten sand and hi bicycl compani - they will as the first danish soldier meet the enemi in combat on april 9th 1940., none, war"
363683 ,tt5098836,/6IXJfhRap5tRPW1XStoC2F7Obdx.jpg,i believ in miracl,I Believe in Miracles,"i believ in miracl, documentari,documentari follow the histori make nottingham forest footbal team led by brian clough and peter taylor that won back to back european cups., none, americanfootbal biographi americanfootballcoach sport brianclough"
339145 ,tt2980554,/qoxyVaXgIwWCW4m0whX7Uo7G3ku.jpg,the girl in the book,The Girl in the Book,"the girl in the book, drama,the stori of a young writer' transform when her past invad her present., she' readi to reclaim her stori, womandirector"
